name,address,tax_id,incorporation_date,phone,email,company_type,status,field_of_business,hosocongty_url,masothue_url,scraping_time
DOANH NGHIỆP TƯ NHÂN DỊCH VỤ CẦM ĐỒ HỒNG NHUNG,"120/56 Lê Quốc Hưng, phường 12, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",0312463130,17/09/2013,,,Doanh nghiệp tư nhân,,Hoạt động cấp tín dụng khác,https://hosocongty.vn/doanh-nghiep-tu-nhan-dich-vu-cam-do-hong-nhung-com-693.htm,https://thuvienphapluat.vn/ma-so-thue/doanh-nghiep-tu-nhan-dich-vu-cam-do-hong-nhung-mst-0312463130.html,2024-08-10 18:29:56
CÔNG TY TNHH KHÁCH SẠN NGÔ THIÊN PHÚC,"33/29A Vạn Kiếp, Phường 3, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",0312463123,17/09/2013,0908118313,,,,Dịch vụ lưu trú ngắn ngày,https://hosocongty.vn/cong-ty-tnhh-khach-san-ngo-thien-phuc-com-694.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-khach-san-ngo-thien-phuc-mst-0312463123.html,2024-08-10 18:30:00
CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI DỊCH VỤ MAI VY,"191A Nguyễn Chí Thanh, Phường 12, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",0312463116,17/09/2013,,,,,(Mã ngành cũ) - Sản xuất hàng may sẵn (trừ trang phục),https://hosocongty.vn/cong-ty-tnhh-san-xuat-thuong-mai-dich-vu-mai-vy-com-695.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-san-xuat-thuong-mai-dich-vu-mai-vy-mst-0312463116.html,2024-08-10 18:30:08
CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI DỊCH VỤ XUẤT NHẬP KHẨU RỒNG VIỆT,"356/62 Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",0312463099,17/09/2013,,,,,"Bán buôn vải, hàng may sẵn, giày dép",https://hosocongty.vn/cong-ty-tnhh-san-xuat-thuong-mai-dich-vu-xuat-nhap-khau-rong-viet-com-696.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-san-xuat-thuong-mai-dich-vu-xuat-nhap-khau-rong-viet-mst-0312463099.html,2024-08-10 18:30:12
CÔNG TY TNHH ĐẦU TƯ KỸ THUẬT XÂY DỰNG KHANG MINH,"61/6 đường Huỳnh Tấn Phát, khu phố 1, Phường Phú Mỹ, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",0312463081,17/09/2013,0982108682,,,,(Mã ngành cũ) - Xây dựng nhà các loại,https://hosocongty.vn/cong-ty-tnhh-dau-tu-ky-thuat-xay-dung-khang-minh-com-697.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dau-tu-ky-thuat-xay-dung-khang-minh-mst-0312463081.html,2024-08-10 18:30:24
CÔNG TY TNHH MỘT THÀNH VIÊN CHÍ NHÂN THÀNH,"32 Nguyễn Thiện Thuật, Phường 02, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",0312463042,17/09/2013,,,Công ty TNHH một thành viên,,"Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh",https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-chi-nhan-thanh-com-698.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-chi-nhan-thanh-mst-0312463042.html,2024-08-10 18:30:36
CÔNG TY TNHH HAND FOOD,"43/8 Đường số 10, khu phố 9, Phường Bình Hưng Hòa, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",0312463035,17/09/2013,0937727989,,,,Bán buôn thực phẩm,https://hosocongty.vn/cong-ty-tnhh-hand-food-com-699.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-hand-food-mst-0312463035.html,2024-08-10 18:30:43
CÔNG TY TNHH ĐIỆN LẠNH TIẾN NHÂN,"937 Tỉnh Lộ 10, Khu phố 8, Phường Tân Tạo, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",0312462948,17/09/2013,0908772800,,,,"Sửa chữa thiết bị, đồ dùng gia đình",https://hosocongty.vn/cong-ty-tnhh-dien-lanh-tien-nhan-com-700.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dien-lanh-tien-nhan-mst-0312462948.html,2024-08-10 18:30:54
CÔNG TY CỔ PHẦN BỆNH VIỆN ĐA KHOA HOÀN MỸ SÀI GÒN,"60-60A Phan Xích Long, Phường 01, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",0312462874,17/09/2013,,,Công ty cổ phần,,"Hoạt động của các bệnh viện, trạm y tế",https://hosocongty.vn/cong-ty-co-phan-benh-vien-da-khoa-hoan-my-sai-gon-com-701.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-benh-vien-da-khoa-hoan-my-sai-gon-ntnn-mst-0312462874.html,2024-08-10 18:31:09
CÔNG TY TNHH PRO HAIR PQ,"491 Bạch Đằng, Phường 2, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",0312462803,17/09/2013,0866758782,,,,Bán buôn đồ dùng khác cho gia đình,https://hosocongty.vn/cong-ty-tnhh-pro-hair-pq-com-702.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-pro-hair-pq-mst-0312462803.html,2024-08-10 18:31:21
CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN NAM VINH,"439/54 Nguyễn Văn Khối, Phường 8, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",0312462793,17/09/2013,0975832179,,Công ty cổ phần,,Xây dựng công trình đường bộ,https://hosocongty.vn/cong-ty-co-phan-dau-tu-phat-trien-nam-vinh-com-703.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-dau-tu-phat-trien-nam-vinh-mst-0312462793.html,2024-08-10 18:31:24
CÔNG TY TNHH SẢN XUẤT XÂY DỰNG THƯƠNG MẠI DỊCH VỤ N&T,"149/B11 Lý Thánh Tông, Phường Tân Thới Hoà, Quận Tân phú, Thành phố Hồ Chí Minh, Việt Nam",0312462786,17/09/2013,0902661277,,,,"Hoạt động chuyên môn, khoa học và công nghệ khác chưa được phân vào đâu",https://hosocongty.vn/cong-ty-tnhh-san-xuat-xay-dung-thuong-mai-dich-vu-n-t-com-704.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-san-xuat-xay-dung-thuong-mai-dich-vu-nt-mst-0312462786.html,2024-08-10 18:31:32
CÔNG TY TNHH CHEMILENS,"25, 27 và 29 Tống Văn Trân, Phường 5, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",0312462708,17/09/2013,,,,,Bán buôn tổng hợp,https://hosocongty.vn/cong-ty-tnhh-chemilens-com-705.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-chemilens-mst-0312462708.html,2024-08-10 18:31:35
CÔNG TY TNHH ĐẦU TƯ DỊCH VỤ NHÀ HÀNG PHƯƠNG ANH,"110 Trần Huy Liệu, Phường 15, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",0312462698,17/09/2013,,,,,Nhà hàng và các dịch vụ ăn uống phục vụ lưu động,https://hosocongty.vn/cong-ty-tnhh-dau-tu-dich-vu-nha-hang-phuong-anh-com-706.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dau-tu-dich-vu-nha-hang-phuong-anh-mst-0312462698.html,2024-08-10 18:31:42
CÔNG TY CỔ PHẦN NGUYÊN LIỆU THIẾT BỊ SÀI GÒN,"Lầu 7, số 68 Nguyễn Huệ, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",0312462680,17/09/2013,,,Công ty cổ phần,,"Bán buôn máy móc, thiết bị và phụ tùng máy khác",https://hosocongty.vn/cong-ty-co-phan-nguyen-lieu-thiet-bi-sai-gon-com-707.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-nguyen-lieu-thiet-bi-sai-gon-mst-0312462680.html,2024-08-10 18:31:46
CÔNG TY TNHH EQUIMEX,"02 Hoa Phượng, Phường 02, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",0312462673,17/09/2013,0835178101,,,,"Bán buôn máy móc, thiết bị và phụ tùng máy khác",https://hosocongty.vn/cong-ty-tnhh-equimex-com-708.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-equimex-mst-0312462673.html,2024-08-10 18:31:53
CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN SẢN XUẤT THƯƠNG MẠI XÂY DỰNG CƠ KHÍ ANH TÀI,"37 Hồng Lạc, Phường 10, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0312462666,17/09/2013,0978692755,,Công ty TNHH một thành viên,,"Sản xuất sắt, thép, gang",https://hosocongty.vn/cong-ty-trach-nhiem-huu-han-mot-thanh-vien-san-xuat-thuong-mai-xay-dung-co-khi-anh-tai-com-709.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-trach-nhiem-huu-han-mot-thanh-vien-san-xuat-thuong-mai-xay-dung-co-khi-anh-tai-mst-0312462666.html,2024-08-10 18:32:00
CÔNG TY TRÁCH NHIỆM HỮU HẠN KỸ THUẬT VÀ DỊCH VỤ SONG PHỤNG,"Số 176/4 Tân Hòa Đông, Phường 14, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",0312462659,17/09/2013,0919206778,,,,"Bán buôn máy móc, thiết bị và phụ tùng máy khác",https://hosocongty.vn/cong-ty-trach-nhiem-huu-han-ky-thuat-va-dich-vu-song-phung-com-710.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-trach-nhiem-huu-han-ky-thuat-va-dich-vu-song-phung-mst-0312462659.html,2024-08-10 18:32:03
CÔNG TY TNHH THIẾT BỊ LỌC HẢI DƯƠNG,"94/B1 Hùng Vương, Phường 09, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",0312462641,17/09/2013,,,,,"Sản xuất, phân phối hơi nước, nước nóng, điều hòa không khí và sản xuất nước đá",https://hosocongty.vn/cong-ty-tnhh-thiet-bi-loc-hai-duong-com-711.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thiet-bi-loc-hai-duong-mst-0312462641.html,2024-08-10 18:32:05
CÔNG TY TNHH ĐÔNG A P&M - VIỆT NAM,"716/70 Đông Hưng Thuận 5, Phường Tân Hưng Thuận, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",0312462634,17/09/2013,,,,,Sản xuất sản phẩm từ plastic,https://hosocongty.vn/cong-ty-tnhh-dong-a-p-m-viet-nam-com-712.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dong-a-pm-viet-nam-mst-0312462634.html,2024-08-10 18:32:12
CÔNG TY TNHH ĐẦU TƯ XÂY DỰNG HỒNG ÂN,"1170 Phạm Thế Hiển, Phường 5, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",0312462602,17/09/2013,,,,,(Mã ngành cũ) - Xây dựng công trình kỹ thuật dân dụng khác,https://hosocongty.vn/cong-ty-tnhh-dau-tu-xay-dung-hong-an-com-713.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dau-tu-xay-dung-hong-an-mst-0312462602.html,2024-08-10 18:32:16
CÔNG TY TNHH DỊCH VỤ - THƯƠNG MẠI ĐẠT ALPHA,"504 đường Rừng Sác, ấp Bình Phước, Xã Bình Khánh, Huyện Cần Giờ, Thành phố Hồ Chí Minh, Việt Nam",0312462592,17/09/2013,0839812117,,,,"Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng",https://hosocongty.vn/cong-ty-tnhh-dich-vu-thuong-mai-dat-alpha-com-714.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dich-vu-thuong-mai-dat-alpha-mst-0312462592.html,2024-08-10 18:32:26
CÔNG TY TNHH THƯƠNG MẠI QUANG NHẬT MINH,"34C1 Tăng Bạt Hổ, Phường 11, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",0312462585,17/09/2013,0903885758,,,,Điều hành tua du lịch,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-quang-nhat-minh-com-715.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-quang-nhat-minh-mst-0312462585.html,2024-08-10 18:32:37
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ ĐỨC NÔNG,"137 Đường số 7, Phường Bình Trị Đông B, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",0312462578,17/09/2013,02838777779,,,,Bán buôn chuyên doanh khác chưa được phân vào đâu,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-dich-vu-duc-nong-com-716.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-dich-vu-duc-nong-mst-0312462578.html,2024-08-10 18:32:48
CÔNG TY TNHH XÂY DỰNG LONG TRƯỜNG,"17A Đường số 14, Khu phố Phước Lai, Phường Trường Thạnh, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312462560,17/09/2013,,,,,(Mã ngành cũ) - Xây dựng nhà các loại,https://hosocongty.vn/cong-ty-tnhh-xay-dung-long-truong-com-717.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-xay-dung-long-truong-mst-0312462560.html,2024-08-10 18:32:57
CÔNG TY TNHH XÂY DỰNG THƯƠNG MẠI GIAO NHẬN TOUS NGUYỄN,"21 Công trường An Đông, Phường 09, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",0312462553,17/09/2013,0909055152,,,,"Bán buôn vải, hàng may sẵn, giày dép",https://hosocongty.vn/cong-ty-tnhh-xay-dung-thuong-mai-giao-nhan-tous-nguyen-com-718.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-xay-dung-thuong-mai-giao-nhan-tous-nguyen-mst-0312462553.html,2024-08-10 18:33:07
CÔNG TY TNHH TÀI LỘC BẢY,"162/4C Lê Văn Khương, phường Hiệp Thành, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",0312462546,17/09/2013,0997053871,,,,"Đại lý, môi giới, đấu giá",https://hosocongty.vn/cong-ty-tnhh-tai-loc-bay-com-719.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-tai-loc-bay-mst-0312462546.html,2024-08-10 18:33:21
CÔNG TY TNHH YẾN SÀO VINA STAR,"21 Nguyễn Quý Anh, Phường Tân Sơn Nhì, Quận Tân phú, Thành phố Hồ Chí Minh, Việt Nam",0312462539,17/09/2013,0913606811,,,,Bán buôn thực phẩm,https://hosocongty.vn/cong-ty-tnhh-yen-sao-vina-star-com-720.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-yen-sao-vina-star-mst-0312462539.html,2024-08-10 18:33:25
CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI XUẤT NHẬP KHẨU THANH PHÚ,"281/56/7 Lê Văn Sỹ, Phường 1, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0312462521,17/09/2013,0908447851,,,,Sản xuất khác chưa được phân vào đâu,https://hosocongty.vn/cong-ty-tnhh-san-xuat-thuong-mai-xuat-nhap-khau-thanh-phu-com-721.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-san-xuat-thuong-mai-xuat-nhap-khau-thanh-phu-mst-0312462521.html,2024-08-10 18:33:33
CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ VẠN XUÂN LONG,"653/9D Phạm Thế Hiển, Phường 4, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",0312462514,17/09/2013,0945331559,,,,"Bán buôn vải, hàng may sẵn, giày dép",https://hosocongty.vn/cong-ty-tnhh-thuong-mai-va-dich-vu-van-xuan-long-com-722.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-va-dich-vu-van-xuan-long-mst-0312462514.html,2024-08-10 18:33:37
CÔNG TY TNHH ĐẦU TƯ THƯƠNG MẠI DUY KHOA,"138/1 Diệp Minh Châu, Phường Tân Sơn Nhì, Quận Tân phú, Thành phố Hồ Chí Minh, Việt Nam",0312462507,17/09/2013,,,,,Bán buôn chuyên doanh khác chưa được phân vào đâu,https://hosocongty.vn/cong-ty-tnhh-dau-tu-thuong-mai-duy-khoa-com-723.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dau-tu-thuong-mai-duy-khoa-mst-0312462507.html,2024-08-10 18:33:45
CÔNG TY CỔ PHẦN BÌNH THƯỜNG THÔI,"2/96 ấp Đồng Hòa, Xã Long Hoà, Huyện Cần Giờ, Thành phố Hồ Chí Minh, Việt Nam",0312462497,17/09/2013,,,Công ty cổ phần,,Bán buôn đồ dùng khác cho gia đình,https://hosocongty.vn/cong-ty-co-phan-binh-thuong-thoi-com-724.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-binh-thuong-thoi-mst-0312462497.html,2024-08-10 18:33:49
CÔNG TY TNHH TƯ VẤN THIẾT KẾ XÂY DỰNG HỒNG QUANG,"Căn 1.10, Tầng 1, tháp C, Khu thương mại dịch vụ kết hợp nhà, Phường Thủ Thiêm, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312462472,17/09/2013,02862810220 - 028628,,,,Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan,https://hosocongty.vn/cong-ty-tnhh-tu-van-thiet-ke-xay-dung-hong-quang-com-725.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-tu-van-thiet-ke-xay-dung-hong-quang-mst-0312462472.html,2024-08-10 18:33:55
CÔNG TY CỔ PHẦN TAKARA,"Số Nhà 13, Đường Đ2, Jamona Golden Silk, 210 Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",0312462465,17/09/2013,0866708999,,Công ty cổ phần,,Bán buôn đồ dùng khác cho gia đình,https://hosocongty.vn/cong-ty-co-phan-takara-com-726.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-takara-mst-0312462465.html,2024-08-10 18:34:02
CÔNG TY TRÁCH NHIỆM HỮU HẠN QUANG ĐIỆN XANH,"Lầu 7, Arirang Building, Số 131 Trần Huy Liệu, Phường 08, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",0312462458,17/09/2013,(08)38443808,,,,Bán buôn đồ dùng khác cho gia đình,https://hosocongty.vn/cong-ty-trach-nhiem-huu-han-quang-dien-xanh-com-727.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-trach-nhiem-huu-han-quang-dien-xanh-mst-0312462458.html,2024-08-10 18:34:06
CÔNG TY TNHH WEBHUYNHDE.COM,"350/54/21 Lê Đức Thọ, Phường 6, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",0312462440,17/09/2013,,,,,Lập trình máy vi tính,https://hosocongty.vn/cong-ty-tnhh-webhuynhdecom-com-728.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-webhuynhdecom-mst-0312462440.html,2024-08-10 18:34:15
CÔNG TY TNHH ĐẦU TƯ TUẤN THÀNH PHÁT,"132 Nguyễn Du, Phường 7, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",0312462433,17/09/2013,0903 878 916,,,,"Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan",https://hosocongty.vn/cong-ty-tnhh-dau-tu-tuan-thanh-phat-com-729.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dau-tu-tuan-thanh-phat-mst-0312462433.html,2024-08-10 18:34:18
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ TIN HỌC VHT,"37 Hà Chương, phường Trung Mỹ Tây, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",0312462426,17/09/2013,,,,,Hoạt động dịch vụ công nghệ thông tin và dịch vụ khác liên quan đến máy vi tính,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-dich-vu-tin-hoc-vht-com-730.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-dich-vu-tin-hoc-vht-mst-0312462426.html,2024-08-10 18:34:22
CÔNG TY TNHH VẬT LIỆU XÂY DỰNG TÂN HÒA,"177B Đường Phạm Hữu Lầu, Xã Phước Kiển, Huyện Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",0312462419,17/09/2013,0837815359,,,,"Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng",https://hosocongty.vn/cong-ty-tnhh-vat-lieu-xay-dung-tan-hoa-com-731.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-vat-lieu-xay-dung-tan-hoa-mst-0312462419.html,2024-08-10 18:34:35
CÔNG TY TNHH SẮT THÉP TRƯỜNG THỊNH,"C5/13B ấp 3, Xã Vĩnh Lộc A, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",0312462401,17/09/2013,02837652129,,,,Bán buôn kim loại và quặng kim loại,https://hosocongty.vn/cong-ty-tnhh-sat-thep-truong-thinh-com-732.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-sat-thep-truong-thinh-mst-0312462401.html,2024-08-10 18:34:46
CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ KỸ THUẬT ĐIỆN THÀNH PHÁT,"32 Cư xá Bình Đông, đường Bình Đông, Phường 15, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",0312462391,17/09/2013,,,,,Lắp đặt hệ thống điện,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-va-dich-vu-ky-thuat-dien-thanh-phat-com-733.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-va-dich-vu-ky-thuat-dien-thanh-phat-mst-0312462391.html,2024-08-10 18:34:54
CÔNG TY TNHH NGUYỄN THÀNH SANG,"Số 69/4 Khu phố 6, Đường Lê Công Phép, Phường An Lạc, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",0312462384,17/09/2013,,,,,"Bán buôn thiết bị và linh kiện điện tử, viễn thông",https://hosocongty.vn/cong-ty-tnhh-nguyen-thanh-sang-com-734.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-nguyen-thanh-sang-mst-0312462384.html,2024-08-10 18:35:06
CÔNG TY TNHH DỊCH VỤ DU LỊCH SMILEVIET,"103 Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",0312462377,17/09/2013,0903383351,,,,Đại lý du lịch,https://hosocongty.vn/cong-ty-tnhh-dich-vu-du-lich-smileviet-com-735.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dich-vu-du-lich-smileviet-mst-0312462377.html,2024-08-10 18:35:17
CÔNG TY CỔ PHẦN TƯ VẤN ĐẦU TƯ HỢP NHẤT THÀNH,"10/1 đường 379, Phường Tăng Nhơn Phú A, Quận 9 (Hết hiệu lực), Thành phố Hồ Chí Minh, Việt Nam",0312462352,17/09/2013,0835031760,,Công ty cổ phần,,"Tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất",https://hosocongty.vn/cong-ty-co-phan-tu-van-dau-tu-hop-nhat-thanh-com-736.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-tu-van-dau-tu-hop-nhat-thanh-mst-0312462352.html,2024-08-10 18:35:33
CÔNG TY TNHH MỘT THÀNH VIÊN NHÀ HÀNG CHAY HỒNG THU,"128/11/7 Đường Trần Quốc Thảo, Phường 07, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",0312462345,17/09/2013,,,Công ty TNHH một thành viên,,Nhà hàng và các dịch vụ ăn uống phục vụ lưu động,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-nha-hang-chay-hong-thu-com-737.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-nha-hang-chay-hong-thu-mst-0312462345.html,2024-08-10 18:35:36
CÔNG TY TRÁCH NHIỆM HỮU HẠN THƯƠNG MẠI DỊCH VỤ TRANG TRÍ NỘI THẤT ĐÔ THỊ VÀNG,"451/25/14 Tô Hiến Thành, Phường 14, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",0312462338,17/09/2013,,,,,Vệ sinh chung nhà cửa,https://hosocongty.vn/cong-ty-trach-nhiem-huu-han-thuong-mai-dich-vu-trang-tri-noi-that-do-thi-vang-com-738.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-trach-nhiem-huu-han-thuong-mai-dich-vu-trang-tri-noi-that-do-thi-vang-mst-0312462338.html,2024-08-10 18:35:44
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VI TÍNH NHẬT VƯỢNG,"55 Đường 18, KP5, Phường Linh Trung, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312462320,17/09/2013,,,,,Hoạt động viễn thông khác,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-dich-vu-vi-tinh-nhat-vuong-com-739.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-dich-vu-vi-tinh-nhat-vuong-mst-0312462320.html,2024-08-10 18:35:47
CÔNG TY CỔ PHẦN MẮC CA NỮ HOÀNG,"B40, Khu quy hoạch K34, đường Trần Thiện Chánh, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",0312462313,17/09/2013,62649255,,Công ty cổ phần,,Trồng cây lấy quả chứa dầu,https://hosocongty.vn/cong-ty-co-phan-mac-ca-nu-hoang-com-740.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-mac-ca-nu-hoang-mst-0312462313.html,2024-08-10 18:35:55
CÔNG TY TNHH KHÔNG GIAN SEVA,"72/1B Phan Đăng Lưu, Phường 05, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",0312462306,17/09/2013,,,,,Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải,https://hosocongty.vn/cong-ty-tnhh-khong-gian-seva-com-741.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-khong-gian-seva-mst-0312462306.html,2024-08-10 18:36:03
CÔNG TY CỔ PHẦN TRUYỀN THÔNG M&H,"Tầng 2 Cinebox, 212 Lý Chính Thắng, Phường 09, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",0312461983,16/09/2013,0943391888,,Công ty cổ phần,,"Hoạt động sản xuất phim điện ảnh, phim video và chương trình truyền hình",https://hosocongty.vn/cong-ty-co-phan-truyen-thong-m-h-com-752.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-truyen-thong-mh-mst-0312461983.html,2024-08-10 18:36:07
