name,address,tax_id,incorporation_date,phone,email,company_type,status,field_of_business,hosocongty_url,masothue_url,scraping_time
CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI DỊCH VỤ JUMY VIỆT NAM,"Số 81/3 ấp Trung Mỹ Tây, Xã Trung Chánh, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",0312460845,16/09/2013,0972797208,,,,Bán buôn đồ dùng khác cho gia đình,https://hosocongty.vn/cong-ty-tnhh-san-xuat-thuong-mai-dich-vu-jumy-viet-nam-com-811.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-san-xuat-thuong-mai-dich-vu-jumy-viet-nam-mst-0312460845.html,2024-08-10 22:57:37
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ THIẾT BỊ VĂN PHÒNG TIN HỌC MINH QUANG,"12/18D Lộc Vinh, Phường 6, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0312460838,16/09/2013,0937266713,,,,Bán buôn chuyên doanh khác chưa được phân vào đâu,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-dich-vu-thiet-bi-van-phong-tin-hoc-minh-quang-com-812.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-dich-vu-thiet-bi-van-phong-tin-hoc-minh-quang-mst-0312460838.html,2024-08-10 22:57:41
CÔNG TY TNHH THƯƠNG MẠI QUỐC TẾ TRƯỜNG THỊNH,"134 Bắc Hải, Phường 6, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0312460820,16/09/2013,,,,,Vận tải hàng hoá bằng đường bộ,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-quoc-te-truong-thinh-com-813.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-quoc-te-truong-thinh-mst-0312460820.html,2024-08-10 22:57:44
CÔNG TY TNHH DA TRÍ TOÀN,"178 Đường 3 tháng 2, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",0312460813,16/09/2013,0908733060,,,,"Bán buôn vải, hàng may sẵn, giày dép",https://hosocongty.vn/cong-ty-tnhh-da-tri-toan-com-814.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-da-tri-toan-mst-0312460813.html,2024-08-10 22:57:51
CÔNG TY TNHH ĐẦU TƯ XUẤT NHẬP KHẨU TUẦN CHÂU,"Số 34 đường Phan Bội Châu, khu phố 1, Phường Long Thuỷ, Thị xã Phước Long, Tỉnh Bình Phước, Việt Nam",0312460806,16/09/2013,0911409838,,,,Bán buôn chuyên doanh khác chưa được phân vào đâu,https://hosocongty.vn/cong-ty-tnhh-dau-tu-xuat-nhap-khau-tuan-chau-com-815.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dau-tu-xuat-nhap-khau-tuan-chau-mst-0312460806.html,2024-08-10 22:57:53
CÔNG TY CỔ PHẦN VINANOI,"330B Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",0312460796,16/09/2013,0862789409,,Công ty cổ phần,,"Cưa, xẻ, bào gỗ và bảo quản gỗ",https://hosocongty.vn/cong-ty-co-phan-vinanoi-com-816.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-vinanoi-mst-0312460796.html,2024-08-10 22:58:25
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ SONG HÀNH PHÁT,"05 Ba Vân, Phường 14, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0312461119,16/09/2013,,,,,Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-dich-vu-song-hanh-phat-com-795.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-dich-vu-song-hanh-phat-mst-0312461119.html,2024-08-10 22:58:49
CÔNG TY TNHH THỊNH PHÁT THÀNH AN,"44 Đường số 5, ấp Tiền Lân, Xã Bà Điểm, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",0312461101,16/09/2013,0933557366,,,,May trang phục (trừ trang phục từ da lông thú),https://hosocongty.vn/cong-ty-tnhh-thinh-phat-thanh-an-com-796.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thinh-phat-thanh-an-mst-0312461101.html,2024-08-10 22:59:00
CÔNG TY TNHH MỘT THÀNH VIÊN SNTD VIỆT NAM,"Số 14 Đường 22, Khu phố 3, Phường Linh Chiểu, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312461091,16/09/2013,,,Công ty TNHH một thành viên,,"Sản xuất mỹ phẩm, xà phòng, chất tẩy rửa, làm bóng và chế phẩm vệ sinh",https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-sntd-viet-nam-com-797.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-sntd-viet-nam-mst-0312461091.html,2024-08-10 22:59:04
CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI DỊCH VỤ TRIỀU QUÂN,"33/15/4 Đường TCH35, Khu phố 6, phường Tân Chánh Hiệp, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",0312461084,16/09/2013,,,Công ty TNHH một thành viên,,Bán buôn đồ dùng khác cho gia đình,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-thuong-mai-dich-vu-trieu-quan-com-798.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-thuong-mai-dich-vu-trieu-quan-mst-0312461084.html,2024-08-10 22:59:08
CÔNG TY CỔ PHẦN THẾ GIỚI TỔNG ĐÀI,"46 Đường 817A Tạ Quang Bửu, Phường 5, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",0312461077,16/09/2013,08625651103,,Công ty cổ phần,,Lắp đặt hệ thống điện,https://hosocongty.vn/cong-ty-co-phan-the-gioi-tong-dai-com-799.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-the-gioi-tong-dai-mst-0312461077.html,2024-08-10 22:59:12
CÔNG TY TNHH MỘT THÀNH VIÊN VCAF,"226/26 Lê Văn Sỹ, Phường 1, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0312460965,16/09/2013,0839848417,,Công ty TNHH một thành viên,,Bán buôn chuyên doanh khác chưa được phân vào đâu,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-vcaf-com-800.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-vcaf-mst-0312460965.html,2024-08-10 22:59:16
CÔNG TY TNHH ĐẦU TƯ HIỆP BÌNH,"280/22C Bùi Hữu Nghĩa, Phường 2, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",0312460958,16/09/2013,,,,,Bán buôn thực phẩm,https://hosocongty.vn/cong-ty-tnhh-dau-tu-hiep-binh-com-801.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dau-tu-hiep-binh-mst-0312460958.html,2024-08-10 22:59:20
CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN ĐÔ THỊ XANH,"21 Tân Trang, Phường 9, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0312460940,16/09/2013,0972531695,,Công ty cổ phần,,(Mã ngành cũ) - Xây dựng nhà các loại,https://hosocongty.vn/cong-ty-co-phan-dau-tu-phat-trien-do-thi-xanh-com-802.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-dau-tu-phat-trien-do-thi-xanh-mst-0312460940.html,2024-08-10 22:59:25
CÔNG TY TNHH CHẾ BIẾN GỖ GIA HƯNG,"331-333 Phan Văn Hớn, phường Tân Thới Nhất, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",0312460933,16/09/2013,0975577376,,,,Xử lý hạt giống để nhân giống,https://hosocongty.vn/cong-ty-tnhh-che-bien-go-gia-hung-com-803.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-che-bien-go-gia-hung-mst-0312460933.html,2024-08-10 22:59:33
CÔNG TY TNHH THƯƠNG MẠI NGUYỄN MY,"66 Bàu Cát 6, Phường 14, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0312460926,16/09/2013,,,,,Bán buôn chuyên doanh khác chưa được phân vào đâu,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-nguyen-my-com-804.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-nguyen-my-mst-0312460926.html,2024-08-10 22:59:37
CÔNG TY TNHH SAMJOE INTEGRATED,"35 Lã Xuân oai, Phường Tăng Nhơn Phú A, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312461408,16/09/2013,0862809403,,,,May trang phục (trừ trang phục từ da lông thú),https://hosocongty.vn/cong-ty-tnhh-samjoe-integrated-com-783.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-samjoe-integrated-mst-0312461408.html,2024-08-10 22:59:40
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ ĐẦU TƯ XUÂN ANH,"391 Nguyễn Kiệm, Phường 09, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",0312461398,16/09/2013,0908117309,,,,Nhà hàng và các dịch vụ ăn uống phục vụ lưu động,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-dich-vu-dau-tu-xuan-anh-com-784.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-dich-vu-dau-tu-xuan-anh-mst-0312461398.html,2024-08-10 22:59:44
CÔNG TY TRÁCH NHIỆM HỮU HẠN VĨNH PHÁT,"Số 6 đường số 51-BTT, Phường Bình Trưng Tây, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312461302,16/09/2013,,,,,Bán buôn chuyên doanh khác chưa được phân vào đâu,https://hosocongty.vn/cong-ty-trach-nhiem-huu-han-vinh-phat-com-785.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-trach-nhiem-huu-han-vinh-phat-ntnn-mst-0312461302.html,2024-08-10 22:59:48
CÔNG TY TNHH DỊCH VỤ THƯƠNG MẠI NHỮNG NGÀY MỚI,"96/2 Võ Thị Sáu, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",0312461285,16/09/2013,0948880812,,,,Dịch vụ phục vụ đồ uống,https://hosocongty.vn/cong-ty-tnhh-dich-vu-thuong-mai-nhung-ngay-moi-com-786.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dich-vu-thuong-mai-nhung-ngay-moi-mst-0312461285.html,2024-08-10 22:59:52
CÔNG TY TNHH KỸ THUẬT CÔNG NGHIỆP NAM LONG,"18 Đường số 8, KDC Nam Long, Phường An Lạc, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",0312461278,16/09/2013,0888636839,,Công ty TNHH một thành viên,Đang hoạt động,Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan,https://hosocongty.vn/cong-ty-tnhh-ky-thuat-cong-nghiep-nam-long-com-787.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-ky-thuat-cong-nghiep-nam-long-mst-0312461278.html,2024-08-10 22:59:59
CÔNG TY TRÁCH NHIỆM HỮU HẠN HOÀNG SONG PHÁT,"161A/58 Lạc Long Quân, Phường 3, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",0312461239,16/09/2013,0913396108,,,,"Bán buôn máy móc, thiết bị và phụ tùng máy khác",https://hosocongty.vn/cong-ty-trach-nhiem-huu-han-hoang-song-phat-com-788.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-trach-nhiem-huu-han-hoang-song-phat-mst-0312461239.html,2024-08-10 23:00:02
CÔNG TY TNHH DỊCH VỤ DU LỊCH HỮU ĐỨC,"357/15B Lũy Bán Bích, Phường Hoà Thạnh, Quận Tân phú, Thành phố Hồ Chí Minh, Việt Nam",0312461221,16/09/2013,0839732852,,,,"Vận tải hành khách đường bộ trong nội thành, ngoại thành (trừ vận tải bằng xe buýt)",https://hosocongty.vn/cong-ty-tnhh-dich-vu-du-lich-huu-duc-com-789.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dich-vu-du-lich-huu-duc-mst-0312461221.html,2024-08-10 23:00:30
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ THIẾT KẾ GREEN FOREST,"Phòng 17, Lấu 17, Cao ốc H2, Số 196 Hoàng Diệu, phường 08, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",0312461214,16/09/2013,0916100890,,,,Quảng cáo,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-dich-vu-thiet-ke-green-forest-com-790.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-dich-vu-thiet-ke-green-forest-mst-0312461214.html,2024-08-10 23:00:59
CÔNG TY TNHH THẾ GIỚI TƯƠI,"Tòa nhà Rosana, Số 60 Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",0312461158,16/09/2013,0909884812,,,,"Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống",https://hosocongty.vn/cong-ty-tnhh-the-gioi-tuoi-com-791.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-the-gioi-tuoi-mst-0312461158.html,2024-08-10 23:01:08
CÔNG TY TNHH MỘT THÀNH VIÊN SẢN XUẤT THƯƠNG MẠI KHÁNH BÌNH,"293 Lê Văn Sỹ, Phường 13, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",0312461140,16/09/2013,,,Công ty TNHH một thành viên,,May trang phục (trừ trang phục từ da lông thú),https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-san-xuat-thuong-mai-khanh-binh-com-792.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-san-xuat-thuong-mai-khanh-binh-mst-0312461140.html,2024-08-10 23:01:12
CÔNG TY TNHH TƯ VẤN ĐẦU TƯ XÂY DỰNG AN BÌNH PHÁT,"14/21/6 Đường số 23, Khu phố 4, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312460789,16/09/2013,0909988408,,,,(Mã ngành cũ) - Xây dựng nhà các loại,https://hosocongty.vn/cong-ty-tnhh-tu-van-dau-tu-xay-dung-an-binh-phat-com-817.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-tu-van-dau-tu-xay-dung-an-binh-phat-mst-0312460789.html,2024-08-10 23:01:14
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ NGA CƯỜNG,"82C Huỳnh Văn Nghệ, Phường 15, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0312460771,16/09/2013,0854367673,,,,Hoạt động viễn thông khác,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-dich-vu-nga-cuong-com-818.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-dich-vu-nga-cuong-mst-0312460771.html,2024-08-10 23:01:18
CÔNG TY TNHH SẢN XUẤT DỊCH VỤ THƯƠNG MẠI XUẤT NHẬP KHẨU THẠNH ĐỨC,"12 Quách Vũ, Phường Hiệp Tân, Quận Tân phú, Thành phố Hồ Chí Minh, Việt Nam",0312460651,16/09/2013,0909615558,,,,Bán buôn chuyên doanh khác chưa được phân vào đâu,https://hosocongty.vn/cong-ty-tnhh-san-xuat-dich-vu-thuong-mai-xuat-nhap-khau-thanh-duc-com-829.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-san-xuat-dich-vu-thuong-mai-xuat-nhap-khau-thanh-duc-mst-0312460651.html,2024-08-10 23:01:22
CÔNG TY TNHH THIẾT BỊ NGÀNH Y ĐÔNG NAM Á,"162/26 Phan Đăng Lưu, Phường 03, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",0312460588,16/09/2013,08-39900305,,,,Bán buôn đồ dùng khác cho gia đình,https://hosocongty.vn/cong-ty-tnhh-thiet-bi-nganh-y-dong-nam-a-com-830.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thiet-bi-nganh-y-dong-nam-a-mst-0312460588.html,2024-08-10 23:01:24
CÔNG TY CỔ PHẦN TƯ VẤN XÂY DỰNG HC NGỌC HÀ,"Phòng 1901, Tòa nhà SaiGon Trade Center, Số 37 Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",0312460570,16/09/2013,0907441498,,Công ty cổ phần,,Hoạt động hỗ trợ dịch vụ tài chính chưa được phân vào đâu,https://hosocongty.vn/cong-ty-co-phan-tu-van-xay-dung-hc-ngoc-ha-com-831.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-tu-van-xay-dung-hc-ngoc-ha-mst-0312460570.html,2024-08-10 23:01:28
CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI DỊCH VỤ VẬN TẢI QUỐC TẾ TRẦN TUẤN,"Số 246/7D1 Bạch Đằng, Phường 24, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",0312460563,16/09/2013,,,Công ty TNHH một thành viên,,Bán buôn ô tô và xe có động cơ khác,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-thuong-mai-dich-vu-van-tai-quoc-te-tran-tuan-com-832.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-thuong-mai-dich-vu-van-tai-quoc-te-tran-tuan-mst-0312460563.html,2024-08-10 23:01:36
CÔNG TY TNHH THƯƠNG MẠI KND,"635 Điện Biên Phủ, Phường 01, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",0312460556,17/09/2013,0903018057,,,,Bán buôn thực phẩm,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-knd-com-833.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-knd-mst-0312460556.html,2024-08-10 23:01:39
CÔNG TY TNHH DỊCH VỤ BẾP VÀNG,"94/17 Trần Khắc Chân, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",0312460549,17/09/2013,0989909029,,,,Nhà hàng và các dịch vụ ăn uống phục vụ lưu động,https://hosocongty.vn/cong-ty-tnhh-dich-vu-bep-vang-com-834.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dich-vu-bep-vang-mst-0312460549.html,2024-08-10 23:01:43
CÔNG TY TNHH SAMHEE VINA,"Phòng 802, Lầu 8, Tòa nhà VietNam Business Center, Số 57-59 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",0312460531,17/09/2013,0909061294,,,,(Mã ngành cũ) - Xây dựng nhà các loại,https://hosocongty.vn/cong-ty-tnhh-samhee-vina-com-835.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-samhee-vina-mst-0312460531.html,2024-08-10 23:01:47
CÔNG TY TRÁCH NHIỆM HỮU HẠN SẢN XUẤT THƯƠNG MẠI DỊCH VỤ PHƯỚC CHẤN,"62/61 Tân Thới Nhất 13, phường Tân Thới Nhất, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",0312460524,16/09/2013,0903782896,,,,Sản xuất sản phẩm từ plastic,https://hosocongty.vn/cong-ty-trach-nhiem-huu-han-san-xuat-thuong-mai-dich-vu-phuoc-chan-com-836.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-trach-nhiem-huu-han-san-xuat-thuong-mai-dich-vu-phuoc-chan-mst-0312460524.html,2024-08-10 23:01:52
CÔNG TY TNHH SINH NHẬT VIỆT,"C10/E31 Tổ 246, ấp 5A, Xã Bình Hưng, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",0312460517,16/09/2013,01665585558,,,,Tổ chức giới thiệu và xúc tiến thương mại,https://hosocongty.vn/cong-ty-tnhh-sinh-nhat-viet-com-837.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-sinh-nhat-viet-mst-0312460517.html,2024-08-10 23:01:55
CÔNG TY TNHH TRÒ CHƠI ĐIỆN TỬ NGỌC PHỤNG,"167A Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Quận Tân phú, Thành phố Hồ Chí Minh, Việt Nam",0312460482,16/09/2013,,,,,Hoạt động vui chơi giải trí khác chưa được phân vào đâu,https://hosocongty.vn/cong-ty-tnhh-tro-choi-dien-tu-ngoc-phung-com-838.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-tro-choi-dien-tu-ngoc-phung-mst-0312460482.html,2024-08-10 23:02:02
CÔNG TY TNHH ROB,"11A Hồng Hà, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0312460475,16/09/2013,0838663828,,,,Bán buôn kim loại và quặng kim loại,https://hosocongty.vn/cong-ty-tnhh-rob-com-839.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-rob-mst-0312460475.html,2024-08-10 23:02:05
CÔNG TY TNHH ĐIỆN MÁY GIA KHANG,"26 Đường Số 4 (kdc Lê Thành), Khu Phố 3, Phường An Lạc, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",0312460468,16/09/2013,0934013598,trankhanh1039@gmail.com,Công ty TNHH một thành viên,Đang hoạt động,"Bán buôn thiết bị và linh kiện điện tử, viễn thông",https://hosocongty.vn/cong-ty-tnhh-dien-may-gia-khang-com-840.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dien-may-gia-khang-mst-0312460468.html,2024-08-10 23:02:33
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ XÂY DỰNG KHÁNH HUYỀN,"185/73/30 Ngô Chí Quốc, Khu phố 2, Phường Bình Chiểu, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312460764,16/09/2013,0964774466,,,,"Bán buôn thiết bị và linh kiện điện tử, viễn thông",https://hosocongty.vn/cong-ty-tnhh-thuong-mai-dich-vu-xay-dung-khanh-huyen-com-819.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-dich-vu-xay-dung-khanh-huyen-mst-0312460764.html,2024-08-10 23:02:44
CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI DỊCH VỤ ĐẠI HÀO,"96/17 Tôn Đản, phường 10, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",0312460757,16/09/2013,01223939859,,,,Sản xuất các sản phẩm khác từ giấy và bìa chưa được phân vào đâu,https://hosocongty.vn/cong-ty-tnhh-san-xuat-thuong-mai-dich-vu-dai-hao-com-820.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-san-xuat-thuong-mai-dich-vu-dai-hao-mst-0312460757.html,2024-08-10 23:02:53
DOANH NGHIỆP TƯ NHÂN PHÒNG THU ÂM HUY HOÀNG,"38/19 đường 147, khu phố 3, Phường Phước Long B, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312460732,16/09/2013,,,Doanh nghiệp tư nhân,,Hoạt động ghi âm và xuất bản âm nhạc,https://hosocongty.vn/doanh-nghiep-tu-nhan-phong-thu-am-huy-hoang-com-821.htm,https://thuvienphapluat.vn/ma-so-thue/doanh-nghiep-tu-nhan-phong-thu-am-huy-hoang-mst-0312460732.html,2024-08-10 23:03:01
CÔNG TY TNHH DỊCH VỤ DU LỊCH VÀ VẬN CHUYỂN VIỆT TOUR,"40D10 Khu dân cư Khang Điền, Đường Dương Đình Hội, Phường Phước Long B, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312460725,16/09/2013,0977485184,,,,Điều hành tua du lịch,https://hosocongty.vn/cong-ty-tnhh-dich-vu-du-lich-va-van-chuyen-viet-tour-com-822.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dich-vu-du-lich-va-van-chuyen-viet-tour-mst-0312460725.html,2024-08-10 23:03:04
CÔNG TY TNHH MỘT THÀNH VIÊN VẬN TẢI VÀ DỊCH VỤ DU LỊCH NGỌC TRÂN,"29/9D Thới Tây 1, Xã Tân Hiệp, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",0312460718,16/09/2013,0916962816,,Công ty TNHH một thành viên,,"Vận tải hành khách đường bộ trong nội thành, ngoại thành (trừ vận tải bằng xe buýt)",https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-van-tai-va-dich-vu-du-lich-ngoc-tran-com-823.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-van-tai-va-dich-vu-du-lich-ngoc-tran-mst-0312460718.html,2024-08-10 23:03:11
DOANH NGHIỆP TƯ NHÂN MINH KHÊ,"65/5A Trần Văn Mười, ấp Xuân Thới Đông 3, Xã Xuân Thới Đông, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",0312460700,16/09/2013,0982799725,,Doanh nghiệp tư nhân,,Bán buôn đồ uống,https://hosocongty.vn/doanh-nghiep-tu-nhan-minh-khe-com-824.htm,https://thuvienphapluat.vn/ma-so-thue/doanh-nghiep-tu-nhan-minh-khe-mst-0312460700.html,2024-08-10 23:03:18
DOANH NGHIỆP TƯ NHÂN KINH DOANH VÀNG CHÂU BẢO KIM,"130 Đường số 1, Khu phố 13, Phường Bình Hưng Hòa A, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",0312460690,16/09/2013,0838578883,,Doanh nghiệp tư nhân,,Bán buôn kim loại và quặng kim loại,https://hosocongty.vn/doanh-nghiep-tu-nhan-kinh-doanh-vang-chau-bao-kim-com-825.htm,https://thuvienphapluat.vn/ma-so-thue/doanh-nghiep-tu-nhan-kinh-doanh-vang-chau-bao-kim-mst-0312460690.html,2024-08-10 23:03:27
CÔNG TY CỔ PHẦN GIẢI PHÁP KINH DOANH HIỆN ĐẠI,"02 Thạch Thị Thanh, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",0312460683,16/09/2013,0838207333,,Công ty cổ phần,,Dịch vụ hành chính văn phòng tổng hợp,https://hosocongty.vn/cong-ty-co-phan-giai-phap-kinh-doanh-hien-dai-com-826.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-giai-phap-kinh-doanh-hien-dai-mst-0312460683.html,2024-08-10 23:03:28
